id,comment_text,toxicity,label_sexual_orientation
5422698,"If the Liberal government were to stop wasting tax payers' money by sending it all over the world to fund dubious programs, perhaps it would help fund proper health care here in Canada in reducing wait times, longer opening hours in operating rooms or improving access to CT scans, just to mention a few examples.  But I guess, promoting gay rights in Madagascar at the cost of hundreds of millions is more important to our prime minister and his entourage, than the health and well being of the citizens of Canada.",non-toxic,homosexual_gay_or_lesbian
5423452,"Boy 

the hate men articles are coming  fast and furious near Fathers Day as every dyke shrew in journalism uses a goofballs's idiot statement to paint all men as dirtbag misogynists.

You know what - to hell with you feminist journalists and male journalist who back them up due to fear of rejection under the desk.
Why don't male journalists say it as we feel? 
That feminists are a direct and present threat to humanity that trying to create men who have no balls, no spears, no guts, and far too much fear. Imagine the bear bait babies these wimps would create? 

I told my son to disregard these articles as they are written by lesbians targeted to the latest crop of  man-girls  who dress like chicks, drink lattes like Marilyn Monroe would with their little baby fingers hanging the air and have milky handshakes.

He looked at me admiringly...........
Why wife fell in love with me again.....

Have you ever been in a men's locker room ladies. It ain't you......
Get over it.",toxic,homosexual_gay_or_lesbian
5424396,"L4: so is scheer's plan for 2019 to keep smiling until then? Based on what we've seen so far, that probably is the total of his plan and policies. Good luck with that.
At least we knew where bernier, leitch and the anti-gay leadership candidates stood. We have no idea, even now, what scheer stands for.",non-toxic,homosexual_gay_or_lesbian
5426592,"I don't get parts of this ""Pride Week"". As a heterosexual male I don't get a parade and I surely don't get a week where people celebrate based solely upon my sexuality. No one outside of my family celebrates the fact that I have been with the same woman since we were both teenagers (12-13) and now we are both in our 50's! 

Why is being gay all of a sudden so special that they get an entire week of festivities? I get Fathers day and my wife gets Mothers day! Why isn't the fact that we are a family celebrated for a week? I just don't understand why we need a gay pride week instead of Lesbian/Bi-sexual/Gay/Transgender/Queer day. 

Why do we celebrate people based solely on their sexuality?",toxic,heterosexual
5427232,I look forward to your equally critical remarks on the article Jim linked to discussing the homosexuality of one of the Capitol Police.,non-toxic,homosexual_gay_or_lesbian
5427885,"Whether something is objectively evil depends on evidence, not reasoning from first principles (which is an argument from fantasy). A gay priest, even a celibate one, will understand and act accordingly.",non-toxic,homosexual_gay_or_lesbian
5428664,The Pulse nightclub shooter was motivated by Islam's traditional rage against homosexuals.  This I what you must come to grips with.,toxic,homosexual_gay_or_lesbian
5428752,"Hate crimes in Canada are like pornography : you can't define it but you know it when you see it.  A hate crime is anything a person of a  protected minority group objects to (no matter how trivial)  but which no straight white person, especially if they are male. may mention (no matter how serious)",toxic,heterosexual
5429404,"Scalise has repeatedly come out gay rights. He wrote a Louisiana statute against gay marriage. Yet here he is rescued by exactly the sort of person he has been campaigning against.

There's an old joke about Heinrich Himmler nearly getting hit by a car. A Jew came out and saved him. Himmler asked the Jew what he could do for him. ""Please, don't tell anyone.""",toxic,homosexual_gay_or_lesbian
5430543,"If the Holy See quietly vetoed a homosexual representative, then why do they appear to be willing to work with a heterosexual mistress & her adulterous spouse??
Could it be all that GOP friendly K of C money??",toxic,heterosexual
5430825,"Who is advocating white supremacy beside a few marginal weirdos that no one listens to? The left creates boogymen who don't exist to rationalize their own prejudices. Your side loves to say that ""not all Muslims are responsible"" for a terror attack that happened last week but out of the other side of your mouth you say ""all white people are responsible for slavery"" that happened 200 years ago. We don't have Christians killing and raping their way across the globe in 2017. Christians pray for gays while Muslims stone them and throw them off rooftops",toxic,homosexual_gay_or_lesbian
5430991,What/how do they pray for gays? To become straight?,toxic,homosexual_gay_or_lesbian
5431141,Because a small group of politically correct leftists who can't exist without government handouts will squander the money on programs for trans-gendered Muslims and Vegan Lesbians...,toxic,homosexual_gay_or_lesbian
5431354,It is not Canadian culture they will be funding. It will be left wing Communist sympathetic  politically correct drivel. that intentionally vilifies and ignores heterosexual white  males outside of Toronto. No conservative will get a dime.,toxic,heterosexual
